"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2018","21,921.06","22,116.32","22,166.45","21,876.20","1.60B","-0.58%"
"Aug 17, 2018","22,048.30","22,059.24","22,131.61","21,931.79","1.81B","0.89%"
"Aug 16, 2018","21,854.12","22,038.40","22,061.28","21,789.04","1.69B","-0.96%"
"Aug 14, 2018","22,065.84","22,034.26","22,134.88","21,952.06","3.44B","0.48%"
"Aug 13, 2018","21,960.35","21,890.55","22,169.24","21,695.92","4.65B","0.06%"
"Aug 10, 2018","21,947.80","21,886.41","22,055.40","21,787.56","5.28B","0.79%"
"Aug 09, 2018","21,776.22","22,027.69","22,080.16","21,720.31","4.16B","-0.87%"
"Aug 08, 2018","21,968.20","21,754.52","22,065.91","21,699.51","2.97B","1.25%"
"Aug 07, 2018","21,697.18","21,360.48","21,766.29","21,341.50","2.10B","1.25%"
"Aug 06, 2018","21,429.48","21,567.20","21,654.44","21,376.48","2.65B","0.27%"
"Aug 03, 2018","21,372.04","21,184.46","21,522.23","21,098.99","3.70B","1.52%"
"Aug 02, 2018","21,051.77","21,098.37","21,159.08","20,878.26","1.60B","0.24%"
"Aug 01, 2018","21,002.02","20,921.80","21,082.93","20,849.41","2.41B","0.48%"
"Jul 31, 2018","20,902.46","20,717.05","20,951.08","20,656.54","4.37B","1.01%"
"Jul 30, 2018","20,692.64","20,698.83","20,796.81","20,620.28","3.72B","0.30%"
"Jul 27, 2018","20,630.06","20,258.88","20,787.95","20,215.84","2.45B","2.03%"
"Jul 26, 2018","20,218.83","20,359.57","20,398.96","20,170.07","6.54B","-0.41%"
"Jul 25, 2018","20,302.77","20,443.54","20,513.03","20,239.94","4.37B","-0.98%"
"Jul 24, 2018","20,503.34","20,248.01","20,547.28","20,234.43","4.46B","1.34%"
"Jul 23, 2018","20,232.58","20,186.05","20,302.94","20,032.60","10.37B","1.30%"
"Jul 20, 2018","19,972.61","19,878.34","20,003.36","19,786.76","8.93B","0.67%"
"Jul 19, 2018","19,838.90","19,731.17","19,968.26","19,639.18","4.93B","0.99%"
"Jul 18, 2018","19,644.90","19,722.96","19,830.23","19,610.77","5.56B","-0.15%"
"Jul 17, 2018","19,674.02","19,475.63","19,783.92","19,431.79","6.81B","1.02%"
"Jul 16, 2018","19,475.80","19,823.83","19,840.61","19,447.22","7.59B","-1.46%"
"Jul 13, 2018","19,764.85","19,696.24","19,797.74","19,438.29","2.06B","0.91%"
"Jul 12, 2018","19,586.63","19,735.02","19,814.36","19,541.43","2.76B","-0.09%"
"Jul 11, 2018","19,604.58","19,732.90","19,858.05","19,538.03","1.87B","-0.61%"
"Jul 10, 2018","19,724.88","19,632.53","19,799.49","19,628.38","1.56B","0.46%"
"Jul 09, 2018","19,635.04","19,653.69","19,725.73","19,554.87","1.15B","0.26%"
"Jul 06, 2018","19,584.99","19,630.55","19,813.77","19,433.07","3.28B","-0.23%"
"Jul 05, 2018","19,630.20","20,032.78","20,047.29","19,579.91","1.45B","-2.78%"
"Jul 04, 2018","20,191.83","20,256.81","20,348.84","20,162.69","1.57B","-0.51%"
"Jul 03, 2018","20,294.88","20,229.37","20,409.56","20,170.86","1.07B","-0.09%"
"Jul 02, 2018","20,313.46","20,225.63","20,416.47","20,035.42","1.08B","0.53%"
"Jun 29, 2018","20,206.69","19,561.70","20,254.54","19,532.34","1.32B","2.94%"
"Jun 28, 2018","19,630.38","20,098.66","20,098.66","19,556.23","1.33B","-2.40%"
"Jun 27, 2018","20,112.57","20,193.08","20,253.74","19,988.77","1.32B","-0.31%"
"Jun 26, 2018","20,175.48","20,057.31","20,222.45","19,946.45","2.37B","0.54%"
"Jun 25, 2018","20,067.71","20,137.33","20,319.88","20,018.95","1.52B","-0.73%"
"Jun 22, 2018","20,215.70","20,156.00","20,924.76","19,992.87","1.95B","0.45%"
"Jun 21, 2018","20,124.84","20,323.05","20,415.80","20,079.49","1.38B","-0.84%"
"Jun 20, 2018","20,295.93","20,280.34","20,347.08","20,172.83","920.00M","0.53%"
"Jun 19, 2018","20,188.90","20,376.44","20,376.44","20,140.74","1.58B","-0.93%"
"Jun 18, 2018","20,378.68","20,498.11","20,523.54","20,356.77","2.19B","-0.68%"
"Jun 15, 2018","20,517.95","20,718.65","21,120.53","20,456.45","1.88B","-0.53%"
"Jun 14, 2018","20,628.06","20,839.78","20,900.74","20,597.29","3.29B","-0.89%"
"Jun 13, 2018","20,814.02","20,821.98","20,986.92","20,771.91","4.27B","0.57%"
"Jun 12, 2018","20,696.76","20,679.41","20,785.92","20,660.15","1.99B","0.35%"
"Jun 11, 2018","20,623.78","20,428.21","20,819.16","20,420.09","4.47B","1.03%"
"Jun 08, 2018","20,412.96","20,321.32","20,446.58","20,234.54","2.84B","0.38%"
"Jun 07, 2018","20,335.18","20,410.96","20,596.45","20,295.34","2.63B","-0.23%"
"Jun 06, 2018","20,382.34","19,818.86","20,444.00","19,807.73","5.37B","2.32%"
"Jun 05, 2018","19,919.87","20,132.02","20,206.47","19,843.54","8.79B","-1.38%"
"Jun 04, 2018","20,198.14","20,782.46","20,877.13","20,172.24","6.59B","-1.83%"
"Jun 01, 2018","20,574.51","20,737.11","20,826.77","20,538.60","3.24B","-0.46%"
"May 31, 2018","20,670.27","21,019.95","21,072.35","20,580.91","2.11B","-0.97%"
"May 30, 2018","20,872.77","20,915.20","20,977.99","20,670.79","2.34B","-0.45%"
"May 29, 2018","20,967.97","21,046.36","21,130.87","20,918.41","1.85B","-0.77%"
"May 28, 2018","21,130.86","21,148.99","21,208.76","20,995.76","3.74B","0.09%"
"May 25, 2018","21,111.10","21,133.29","21,368.43","21,084.18","3.10B","-0.29%"
"May 24, 2018","21,173.37","21,210.54","21,430.04","21,049.54","4.33B","-0.32%"
"May 23, 2018","21,241.25","21,183.62","21,328.58","21,128.98","4.66B","0.29%"
"May 22, 2018","21,179.19","21,103.11","21,308.82","21,062.27","7.27B","0.37%"
"May 21, 2018","21,101.48","21,536.77","21,637.19","21,049.40","2.00B","-2.07%"
"May 18, 2018","21,547.46","21,520.00","21,787.44","21,460.09","1.46B","-0.47%"
"May 17, 2018","21,648.74","21,440.41","21,810.63","21,440.41","2.20B","1.37%"
"May 16, 2018","21,356.35","21,376.22","21,531.22","21,122.73","3.76B","-0.23%"
"May 15, 2018","21,406.57","21,485.95","21,664.89","21,257.87","6.84B","-0.04%"
"May 14, 2018","21,415.38","21,988.79","22,032.64","21,337.72","6.03B","-2.50%"
"May 11, 2018","21,964.63","22,566.32","22,750.01","21,913.00","9.71B","-1.19%"
"May 10, 2018","22,230.24","22,554.10","22,742.43","22,142.18","5.55B","-1.27%"
"May 09, 2018","22,517.27","22,459.30","22,654.10","22,393.17","7.87B","0.46%"
"May 08, 2018","22,413.10","22,813.06","22,836.94","22,262.64","20.54B","-0.81%"
"May 07, 2018","22,596.20","22,482.99","22,726.51","22,446.08","20.04B","1.45%"
"May 04, 2018","22,272.63","22,100.69","22,364.86","21,898.35","17.82B","1.19%"
"May 03, 2018","22,010.02","22,041.38","22,137.04","21,821.23","20.75B","-0.33%"
"May 02, 2018","22,083.13","22,400.71","22,481.07","21,961.63","11.92B","-1.33%"
"Apr 30, 2018","22,379.90","22,442.85","22,597.59","22,336.24","9.34B","-0.13%"
"Apr 27, 2018","22,408.56","22,509.34","22,669.16","22,302.96","5.46B","-0.25%"
"Apr 26, 2018","22,463.87","22,468.76","22,523.41","22,230.58","4.83B","0.43%"
"Apr 25, 2018","22,368.66","22,538.10","22,662.71","22,298.06","2.37B","-1.20%"
"Apr 24, 2018","22,639.42","22,821.61","22,858.67","22,545.74","874.00M","-0.36%"
"Apr 23, 2018","22,722.17","22,592.03","22,859.88","22,466.68","1.18B","0.68%"
"Apr 20, 2018","22,569.73","22,665.30","22,689.01","22,495.30","510.00M","-0.00%"
"Apr 19, 2018","22,569.86","22,850.25","22,888.85","22,520.11","1.31B","-0.86%"
"Apr 18, 2018","22,765.75","23,165.71","23,206.21","22,742.90","1.37B","-1.18%"
"Apr 17, 2018","23,038.18","22,885.38","23,071.90","22,799.48","1.79B","1.05%"
"Apr 16, 2018","22,797.99","22,799.44","22,881.64","22,673.60","1.08B","-0.21%"
"Apr 13, 2018","22,846.56","22,906.92","23,001.84","22,793.38","738.00M","0.14%"
"Apr 12, 2018","22,814.97","22,997.13","23,027.39","22,749.19","525.00M","-0.10%"
"Apr 11, 2018","22,838.41","22,638.88","22,864.72","22,579.11","1.31B","1.02%"
"Apr 10, 2018","22,608.61","22,665.43","22,740.78","22,479.10","1.07B","0.17%"
"Apr 09, 2018","22,570.21","22,287.83","22,694.87","22,287.83","2.88B","1.70%"
"Apr 06, 2018","22,192.97","22,070.86","22,274.34","21,864.02","1.02B","0.62%"
"Apr 05, 2018","22,056.74","21,794.91","22,113.49","21,767.74","894.00M","1.85%"
"Apr 04, 2018","21,655.50","22,352.57","22,372.05","21,618.70","1.10B","-2.55%"
"Apr 03, 2018","22,222.99","22,466.24","22,529.94","22,086.55","922.00M","-0.60%"
"Apr 02, 2018","22,358.25","22,411.09","22,460.39","22,152.12","762.00M","0.43%"
"Mar 28, 2018","22,261.90","22,242.24","22,485.68","22,074.74","586.00M","0.24%"
"Mar 27, 2018","22,209.44","22,310.98","22,365.74","22,101.07","697.00M","0.39%"
"Mar 26, 2018","22,123.70","21,703.16","22,236.55","21,632.14","1.75B","2.24%"
"Mar 23, 2018","21,638.03","21,555.41","21,686.59","21,271.86","1.32B","-0.08%"
"Mar 22, 2018","21,655.90","21,607.53","21,721.21","21,471.37","2.67B","0.79%"
"Mar 21, 2018","21,486.23","21,463.18","21,710.93","21,424.00","826.00M","0.18%"
"Mar 20, 2018","21,448.42","21,450.10","21,665.31","21,279.21","624.00M","-0.07%"
"Mar 19, 2018","21,462.94","21,749.96","21,965.96","21,403.44","983.00M","-1.46%"
"Mar 16, 2018","21,781.75","21,778.78","21,921.19","21,710.35","963.00M","-0.03%"
"Mar 15, 2018","21,787.92","21,914.71","21,923.76","21,741.12","3.40B","-0.01%"
"Mar 14, 2018","21,789.09","21,719.91","21,825.55","21,673.97","4.04B","0.32%"
"Mar 13, 2018","21,719.75","21,444.26","21,883.51","21,444.26","1.70B","1.32%"
"Mar 12, 2018","21,437.00","21,582.04","21,592.73","21,348.33","614.00M","0.43%"
"Mar 09, 2018","21,345.14","21,475.70","21,545.35","21,315.35","481.00M","-0.05%"
"Mar 08, 2018","21,356.63","21,328.67","21,438.50","21,079.11","1.06B","0.78%"
"Mar 07, 2018","21,190.56","21,166.02","21,307.35","21,043.46","663.00M","0.37%"
"Mar 06, 2018","21,113.43","21,222.58","21,445.63","21,062.83","966.00M","0.10%"
"Mar 05, 2018","21,091.63","21,113.69","21,213.16","20,986.08","745.00M","0.26%"
"Mar 01, 2018","21,036.15","21,306.02","21,330.76","20,998.08","744.00M","-0.71%"
"Feb 28, 2018","21,187.21","21,143.38","21,243.70","20,945.89","722.00M","0.23%"
"Feb 27, 2018","21,139.50","21,215.59","21,317.33","21,093.85","1.16B","0.22%"
"Feb 26, 2018","21,093.23","21,142.33","21,268.67","20,937.87","1.75B","0.59%"
"Feb 23, 2018","20,968.96","20,911.46","21,097.73","20,903.29","1.90B","0.23%"
"Feb 22, 2018","20,920.09","21,084.82","21,217.37","20,824.57","4.70B","-0.93%"
"Feb 21, 2018","21,117.10","21,310.26","21,424.29","21,066.38","3.72B","-0.57%"
"Feb 20, 2018","21,238.95","20,942.68","21,329.44","20,793.80","1.67B","1.66%"
"Feb 19, 2018","20,891.27","21,110.72","21,133.65","20,455.57","2.51B","-0.34%"
"Feb 16, 2018","20,961.52","21,050.79","21,302.13","20,907.01","1.94B","-0.75%"
"Feb 15, 2018","21,119.23","21,393.98","21,433.34","20,912.52","2.67B","-0.86%"
"Feb 14, 2018","21,302.86","21,496.12","21,581.33","21,185.15","1.09B","-0.03%"
"Feb 12, 2018","21,309.58","21,403.24","21,509.78","21,253.43","1.14B","0.43%"
"Feb 09, 2018","21,218.79","20,945.81","21,260.00","20,838.74","1.12B","0.23%"
"Feb 08, 2018","21,170.14","21,012.25","21,306.58","20,935.98","1.37B","1.32%"
"Feb 07, 2018","20,895.35","21,003.48","21,230.31","20,825.03","1.94B","0.76%"
"Feb 06, 2018","20,737.72","20,695.71","20,929.92","20,104.48","3.02B","-2.68%"
"Feb 05, 2018","21,307.99","21,172.37","21,370.04","20,891.32","5.55B","-0.11%"
"Feb 02, 2018","21,332.03","21,814.99","21,867.24","20,395.54","15.05B","-3.37%"
"Feb 01, 2018","22,076.61","22,538.41","22,836.51","21,744.71","1.94B","-1.78%"
"Jan 31, 2018","22,476.79","22,770.41","22,770.41","22,169.57","1.16B","-0.98%"
"Jan 30, 2018","22,698.69","23,152.22","23,181.58","22,583.02","1.12B","-1.74%"
"Jan 29, 2018","23,099.73","23,050.87","23,204.66","22,934.01","578.00M","0.60%"
"Jan 25, 2018","22,962.98","23,275.05","23,345.74","22,861.91","777.00M","-0.95%"
"Jan 24, 2018","23,184.09","23,692.32","23,692.65","23,134.22","897.00M","-2.08%"
"Jan 23, 2018","23,676.85","23,880.49","24,012.90","23,590.52","419.00M","-0.33%"
"Jan 22, 2018","23,755.05","23,671.30","23,829.84","23,507.04","339.00M","0.76%"
"Jan 19, 2018","23,574.93","23,670.13","23,731.13","23,357.35","1.42B","0.23%"
"Jan 18, 2018","23,521.82","23,660.47","23,923.18","23,325.91","551.00M","-1.02%"
"Jan 17, 2018","23,763.33","23,920.80","23,920.80","23,218.31","625.00M","0.13%"
"Jan 16, 2018","23,731.89","24,171.95","24,237.67","23,589.13","975.00M","-1.29%"
"Jan 15, 2018","24,042.06","23,797.87","24,135.90","23,759.54","665.00M","1.13%"
"Jan 12, 2018","23,773.82","23,964.00","24,028.53","23,657.78","540.00M","-0.26%"
"Jan 11, 2018","23,835.11","23,876.92","24,048.50","23,777.90","792.00M","-0.26%"
"Jan 10, 2018","23,896.70","24,082.86","24,088.64","23,793.76","486.00M","-0.65%"
"Jan 09, 2018","24,053.50","23,883.18","24,141.94","23,785.74","872.00M","0.81%"
"Jan 08, 2018","23,859.74","23,974.08","23,978.19","23,743.73","514.00M","0.48%"
"Jan 05, 2018","23,746.57","23,577.50","23,815.45","23,548.49","774.00M","1.25%"
"Jan 04, 2018","23,454.31","22,843.57","23,525.37","22,808.07","660.00M","2.53%"
"Jan 03, 2018","22,875.99","22,888.80","23,069.55","22,802.75","510.00M","0.80%"
"Jan 02, 2018","22,694.38","22,726.57","22,802.54","22,554.03","277.00M","-0.16%"
"Jan 01, 2018","22,730.79","22,651.71","22,908.41","22,604.56","253.00M","0.18%"
"Dec 29, 2017","22,689.46","22,398.19","22,763.16","22,357.38","223.00M","0.85%"
"Dec 28, 2017","22,498.14","22,475.05","22,666.35","22,448.81","317.00M","0.04%"
"Dec 27, 2017","22,488.10","22,601.46","22,666.56","22,415.09","2.53B","-0.46%"
"Dec 26, 2017","22,592.52","22,582.73","22,661.00","22,506.86","1.06B","0.21%"
"Dec 22, 2017","22,544.74","22,680.01","22,771.04","22,486.46","754.00M","-0.58%"
"Dec 21, 2017","22,676.92","22,727.31","22,790.23","22,594.14","372.00M","-0.06%"
"Dec 20, 2017","22,690.99","22,674.96","22,831.90","22,624.28","440.00M","0.30%"
"Dec 19, 2017","22,622.73","22,255.27","22,673.54","22,255.27","544.00M","1.81%"
"Dec 18, 2017","22,220.31","22,085.60","22,279.98","21,556.89","449.00M","0.94%"
"Dec 15, 2017","22,013.47","21,842.58","22,068.33","21,824.34","336.00M","1.66%"
"Dec 14, 2017","21,654.45","21,808.93","21,942.88","21,562.25","379.00M","-0.61%"
"Dec 13, 2017","21,788.36","22,004.42","22,181.97","21,712.04","562.00M","-0.34%"
"Dec 12, 2017","21,862.31","21,858.48","22,023.21","21,737.97","2.00B","-0.04%"
"Dec 11, 2017","21,870.27","21,844.12","21,977.67","21,797.85","766.00M","0.18%"
"Dec 08, 2017","21,831.94","21,599.50","21,933.80","21,584.07","2.20B","1.15%"
"Dec 07, 2017","21,583.51","21,119.74","21,655.52","21,073.14","1.33B","2.49%"
"Dec 06, 2017","21,059.96","21,193.01","21,313.34","21,004.37","1.06B","-0.60%"
"Dec 05, 2017","21,187.21","21,432.15","21,432.15","21,038.03","358.00M","-0.61%"
"Dec 04, 2017","21,318.21","21,459.00","21,459.00","21,087.89","351.00M","0.30%"
"Dec 01, 2017","21,254.77","21,488.07","21,629.03","21,174.09","581.00M","-0.96%"
"Nov 30, 2017","21,460.61","21,389.16","21,493.54","21,283.68","1.25B","0.06%"
"Nov 29, 2017","21,447.13","21,433.87","21,631.01","21,317.96","754.00M","0.59%"
"Nov 28, 2017","21,320.41","21,557.96","21,617.97","21,297.07","668.00M","-0.92%"
"Nov 27, 2017","21,517.34","21,546.82","21,647.89","21,390.65","1.40B","0.53%"
"Nov 24, 2017","21,404.39","20,974.78","21,535.10","20,835.22","1.32B","2.79%"
"Nov 23, 2017","20,823.82","20,790.61","20,901.01","20,549.45","888.00M","0.43%"
"Nov 22, 2017","20,734.08","20,887.12","20,975.89","20,680.68","794.00M","-0.26%"
"Nov 21, 2017","20,788.31","20,595.06","20,894.58","20,523.15","539.00M","1.98%"
"Nov 20, 2017","20,384.24","20,485.44","20,523.42","20,289.63","853.00M","0.24%"
"Nov 17, 2017","20,336.24","20,117.49","20,484.92","20,112.86","426.00M","1.47%"
"Nov 16, 2017","20,042.39","20,075.74","20,166.65","19,977.99","251.00M","0.15%"
"Nov 15, 2017","20,011.69","20,291.30","20,305.16","19,873.26","470.00M","-1.38%"
"Nov 14, 2017","20,292.51","20,316.01","20,376.19","20,079.10","544.00M","0.64%"
"Nov 13, 2017","20,163.01","20,480.20","20,699.85","20,116.49","715.00M","-1.76%"
"Nov 10, 2017","20,524.52","20,297.13","20,595.30","20,122.61","1.84B","1.36%"
"Nov 09, 2017","20,249.62","19,624.58","20,297.58","19,624.58","1.60B","3.23%"
"Nov 08, 2017","19,615.57","20,008.89","20,020.54","19,536.59","1.05B","-0.88%"
"Nov 07, 2017","19,790.11","20,171.71","20,171.71","19,717.99","809.00M","-2.03%"
"Nov 06, 2017","20,201.10","19,398.00","20,626.97","19,398.00","2.83B","8.60%"
"Nov 03, 2017","18,602.22","18,676.21","18,803.90","18,510.84","436.00M","0.10%"
"Nov 02, 2017","18,584.36","18,339.86","18,674.91","18,322.22","639.00M","1.26%"
"Nov 01, 2017","18,352.75","18,522.54","18,577.41","18,313.74","495.00M","-0.61%"
"Oct 31, 2017","18,465.61","18,327.70","18,525.22","18,316.80","450.00M","0.76%"
"Oct 30, 2017","18,325.63","17,941.33","18,366.49","17,923.18","411.00M","2.39%"
"Oct 27, 2017","17,897.54","17,962.94","18,052.70","17,811.68","359.00M","0.28%"
"Oct 26, 2017","17,846.75","17,986.19","18,090.33","17,824.54","243.00M","-0.78%"
"Oct 25, 2017","17,986.93","18,233.85","18,346.59","17,926.61","311.00M","-1.31%"
"Oct 24, 2017","18,226.31","18,364.97","18,391.58","18,182.45","279.00M","-0.31%"
"Oct 23, 2017","18,283.89","18,379.92","18,428.68","18,214.81","425.00M","0.17%"
"Oct 19, 2017","18,253.66","18,349.42","18,583.12","18,185.41","97.00M","-0.31%"
"Oct 18, 2017","18,310.38","18,491.80","18,525.63","18,269.31","975.00M","-0.57%"
"Oct 17, 2017","18,414.91","18,483.09","18,535.73","18,384.39","467.00M","-0.20%"
"Oct 16, 2017","18,451.79","18,334.22","18,501.20","18,296.00","532.00M","0.77%"
"Oct 13, 2017","18,311.30","18,190.39","18,427.20","18,190.39","707.00M","0.21%"
"Oct 12, 2017","18,273.70","18,160.15","18,329.06","18,081.65","769.00M","0.64%"
"Oct 11, 2017","18,157.65","18,261.16","18,393.57","18,095.82","595.00M","-0.51%"
"Oct 10, 2017","18,251.36","18,382.80","18,383.82","18,163.77","486.00M","0.14%"
"Oct 09, 2017","18,226.27","18,378.02","18,550.12","18,199.03","1.44B","0.90%"
"Oct 06, 2017","18,063.33","17,994.38","18,147.47","17,967.91","312.00M","1.16%"
"Oct 05, 2017","17,856.41","17,928.65","18,040.57","17,826.49","233.00M","-0.40%"
"Oct 04, 2017","17,927.91","17,968.72","18,047.95","17,901.63","530.00M","-0.10%"
"Oct 03, 2017","17,946.28","17,724.82","17,992.21","17,724.82","442.00M","2.23%"
"Sep 29, 2017","17,554.86","17,493.82","17,650.36","17,235.14","425.00M","1.24%"
"Sep 28, 2017","17,339.98","17,415.64","17,424.80","17,196.60","318.00M","-0.33%"
"Sep 27, 2017","17,398.12","17,582.64","17,697.85","17,329.33","2.62B","-0.74%"
"Sep 26, 2017","17,527.25","17,499.68","17,680.26","17,380.70","275.00M","0.09%"
"Sep 25, 2017","17,511.68","17,579.29","17,730.64","17,121.61","732.00M","-0.25%"
"Sep 22, 2017","17,555.34","17,849.13","17,870.89","17,494.65","937.00M","-1.94%"
"Sep 21, 2017","17,902.98","18,113.71","18,270.00","17,859.30","264.00M","-1.43%"
"Sep 20, 2017","18,162.74","18,284.87","18,405.68","18,117.24","272.00M","-0.66%"
"Sep 19, 2017","18,283.55","18,417.27","18,447.15","18,259.85","276.00M","-0.32%"
"Sep 18, 2017","18,342.36","18,197.04","18,373.40","18,130.89","489.00M","1.43%"
"Sep 15, 2017","18,082.94","18,110.89","18,137.91","17,975.33","416.00M","-0.14%"
"Sep 14, 2017","18,107.84","18,206.05","18,207.97","18,018.19","511.00M","0.24%"
"Sep 13, 2017","18,064.94","18,145.54","18,280.50","17,999.48","263.00M","-0.32%"
"Sep 12, 2017","18,123.13","18,419.67","18,426.89","18,070.27","382.00M","0.69%"
"Sep 11, 2017","17,999.52","18,133.53","18,140.91","17,953.89","2.53B","0.01%"
"Sep 08, 2017","17,998.34","18,099.56","18,228.08","17,959.02","566.00M","-0.20%"
"Sep 07, 2017","18,033.53","18,021.29","18,093.56","17,923.53","414.00M","0.12%"
"Sep 06, 2017","18,011.56","18,138.77","18,190.17","17,934.08","462.00M","-0.12%"
"Sep 05, 2017","18,033.47","17,660.12","18,058.85","17,604.34","549.00M","2.32%"
"Sep 04, 2017","17,623.90","17,657.58","17,775.30","17,512.34","355.00M","-0.17%"
"Sep 01, 2017","17,653.81","17,724.74","17,780.91","17,632.36","380.00M","-0.27%"
"Aug 31, 2017","17,700.91","17,648.67","17,762.29","17,591.71","678.00M","0.59%"
"Aug 30, 2017","17,596.37","17,390.85","17,626.82","17,390.85","367.00M","1.22%"
"Aug 29, 2017","17,384.44","17,619.39","17,648.99","17,362.49","566.00M","-1.47%"
"Aug 28, 2017","17,643.16","17,397.12","17,666.64","17,312.23","531.00M","1.29%"
"Aug 24, 2017","17,419.01","17,451.38","17,533.27","17,364.07","975.00M","0.05%"
"Aug 23, 2017","17,410.77","17,548.76","17,618.77","17,351.21","652.00M","-0.75%"
"Aug 22, 2017","17,542.22","17,769.65","17,885.20","17,482.69","832.00M","-0.62%"
"Aug 21, 2017","17,651.92","17,780.58","17,835.46","17,613.92","804.00M","-0.27%"
"Aug 18, 2017","17,699.61","17,667.15","17,784.80","17,562.85","559.00M","0.21%"
"Aug 17, 2017","17,661.76","17,672.35","17,789.48","17,576.14","524.00M","0.22%"
"Aug 16, 2017","17,623.30","17,647.90","17,733.02","17,478.63","602.00M","0.31%"
"Aug 14, 2017","17,568.48","17,167.71","17,647.96","17,167.71","681.00M","2.53%"
"Aug 11, 2017","17,135.52","17,046.97","17,234.85","16,843.22","557.00M","0.33%"
"Aug 10, 2017","17,078.52","17,322.52","17,330.53","16,943.26","471.00M","-1.40%"
"Aug 09, 2017","17,321.19","17,433.35","17,498.90","17,254.18","1.38B","-0.02%"
"Aug 08, 2017","17,325.36","17,384.31","17,411.02","17,189.52","658.00M","-0.33%"
"Aug 07, 2017","17,383.45","17,234.58","17,424.47","17,154.36","444.00M","0.82%"
"Aug 04, 2017","17,241.34","16,655.66","17,281.69","16,655.66","2.43B","4.21%"
"Aug 03, 2017","16,545.09","16,569.87","16,647.87","16,450.06","540.00M","0.11%"
"Aug 02, 2017","16,526.31","16,415.03","16,590.73","16,357.95","297.00M","1.12%"
"Aug 01, 2017","16,343.12","16,476.19","16,573.36","16,310.63","920.00M","-0.75%"
"Jul 31, 2017","16,466.93","16,168.36","16,497.14","16,168.36","500.00M","1.86%"
"Jul 28, 2017","16,165.47","16,151.80","16,241.57","16,108.03","532.00M","0.17%"
"Jul 27, 2017","16,138.48","16,261.57","16,336.51","16,043.08","311.00M","-0.68%"
"Jul 26, 2017","16,249.56","16,226.85","16,346.48","16,166.38","294.00M","0.36%"
"Jul 25, 2017","16,191.19","16,162.44","16,224.48","16,083.74","330.00M","0.34%"
"Jul 24, 2017","16,135.96","16,140.60","16,293.51","16,021.91","531.00M","0.33%"
"Jul 21, 2017","16,082.28","16,018.40","16,129.56","15,902.16","1.11B","1.09%"
"Jul 20, 2017","15,908.37","15,949.78","15,985.66","15,889.46","218.00M","-0.13%"
"Jul 19, 2017","15,928.42","15,904.32","16,028.98","15,891.90","218.00M","0.26%"
"Jul 18, 2017","15,886.36","15,989.84","16,004.97","15,842.68","749.00M","-0.66%"
"Jul 17, 2017","15,991.97","16,015.23","16,087.96","15,952.90","611.00M","0.14%"
"Jul 14, 2017","15,969.84","16,125.14","16,173.67","15,959.49","760.00M","-0.49%"
"Jul 13, 2017","16,048.11","16,021.08","16,109.24","15,935.80","565.00M","0.29%"
"Jul 12, 2017","16,001.60","15,984.72","16,075.72","15,942.70","271.00M","0.28%"
"Jul 11, 2017","15,956.13","16,087.73","16,089.18","15,903.47","281.00M","-0.70%"
"Jul 10, 2017","16,068.21","16,146.03","16,146.03","15,989.29","607.00M","0.24%"
"Jul 07, 2017","16,029.97","16,095.68","16,133.92","16,002.62","209.00M","-0.37%"
"Jul 06, 2017","16,090.27","16,255.99","16,289.62","16,036.36","385.00M","-0.32%"
"Jul 05, 2017","16,142.03","16,154.45","16,207.26","16,037.62","188.00M","0.27%"
"Jul 04, 2017","16,098.98","16,304.23","16,304.23","16,004.25","267.00M","-0.09%"
"Jul 03, 2017","16,114.07","16,177.18","16,249.18","16,057.97","328.00M","0.63%"
"Jun 30, 2017","16,012.71","15,727.26","16,080.54","15,570.98","274.00M","2.07%"
"Jun 29, 2017","15,688.68","15,724.36","15,861.55","15,661.61","280.00M","0.08%"
"Jun 28, 2017","15,676.22","15,940.61","15,972.96","15,614.08","572.00M","-1.22%"
"Jun 27, 2017","15,869.72","15,913.14","15,915.33","15,684.73","338.00M","0.33%"
"Jun 23, 2017","15,817.39","16,008.47","16,070.21","15,738.60","303.00M","-1.09%"
"Jun 22, 2017","15,991.87","16,035.39","16,142.55","15,939.81","1.00B","-0.21%"
"Jun 21, 2017","16,024.75","16,153.07","16,158.66","15,987.84","337.00M","-0.41%"
"Jun 20, 2017","16,090.26","15,968.80","16,191.43","15,968.80","382.00M","0.97%"
"Jun 19, 2017","15,935.64","15,996.40","16,072.19","15,890.25","208.00M","-0.22%"
"Jun 16, 2017","15,971.33","16,126.59","16,155.89","15,879.51","768.00M","0.50%"
"Jun 15, 2017","15,891.60","15,933.85","15,976.02","15,860.68","246.00M","-0.29%"
"Jun 14, 2017","15,937.80","15,927.67","15,975.83","15,850.84","274.00M","0.08%"
"Jun 13, 2017","15,925.75","16,007.90","16,014.82","15,835.49","387.00M","0.33%"
"Jun 12, 2017","15,873.24","16,311.57","16,336.95","15,837.45","1.60B","-1.32%"
"Jun 09, 2017","16,086.18","16,220.37","16,220.96","16,039.87","313.00M","-0.55%"
"Jun 08, 2017","16,174.56","16,302.96","16,302.96","16,094.91","346.00M","-0.58%"
"Jun 07, 2017","16,268.95","16,381.02","16,410.67","16,209.74","718.00M","0.30%"
