Date,Price,Open,High,Low,Volume,Chg%
"Dec 18, 2017","7,562.03","7,501.48","7,585.25","7,501.48",0,0.81%
"Dec 15, 2017","7,501.48","7,539.12","7,541.28","7,444.99",0,-0.50%
"Dec 14, 2017","7,539.12","7,593.50","7,601.05","7,534.51",0,-0.72%
"Dec 13, 2017","7,593.50","7,630.81","7,644.62","7,580.25",0,-0.49%
"Dec 12, 2017","7,630.81","7,607.45","7,634.07","7,580.12",0,0.31%
"Dec 11, 2017","7,607.45","7,636.74","7,685.26","7,596.39",0,-0.38%
"Dec 08, 2017","7,636.74","7,568.71","7,671.25","7,525.30",0,0.90%
"Dec 07, 2017","7,568.71","7,575.32","7,618.74","7,561.34",0,-0.09%
"Dec 06, 2017","7,575.32","7,566.41","7,597.84","7,515.88",0,0.12%
"Dec 05, 2017","7,566.41","7,527.98","7,571.35","7,513.74",0,0.51%
"Dec 04, 2017","7,527.98","7,442.97","7,563.48","7,442.97",0,1.14%
"Dec 01, 2017","7,442.97","7,454.54","7,502.32","7,398.74",0,-0.16%
"Nov 30, 2017","7,454.54","7,408.54","7,456.23","7,379.16",0,0.62%
"Nov 29, 2017","7,408.54","7,468.14","7,474.03","7,389.27",0,-0.80%
"Nov 28, 2017","7,468.14","7,465.34","7,480.96","7,418.43",0,0.04%
"Nov 27, 2017","7,465.34","7,441.91","7,488.06","7,404.63",0,0.31%
"Nov 24, 2017","7,441.91","7,508.46","7,508.46","7,429.46",0,-0.89%
"Nov 23, 2017","7,508.46","7,431.98","7,518.95","7,393.92",0,1.03%
"Nov 22, 2017","7,431.98","7,435.51","7,478.12","7,385.62",0,-0.05%
"Nov 21, 2017","7,435.51","7,467.82","7,469.03","7,383.27",0,-0.43%
"Nov 20, 2017","7,467.82","7,532.21","7,546.10","7,460.86",0,-0.85%
"Nov 17, 2017","7,532.21","7,614.88","7,614.88","7,506.09",0,-1.09%
"Nov 16, 2017","7,614.88","7,576.48","7,638.53","7,525.42",0,0.51%
"Nov 15, 2017","7,576.48","7,675.46","7,676.83","7,541.27",0,-1.29%
"Nov 14, 2017","7,675.46","7,634.16","7,724.91","7,629.61",0,0.54%
"Nov 13, 2017","7,634.16","7,709.91","7,737.63","7,618.30",0,-0.98%
"Nov 10, 2017","7,709.91","7,806.25","7,833.64","7,708.69",0,-1.23%
"Nov 09, 2017","7,806.25","7,901.69","7,906.89","7,796.84",0,-1.21%
"Nov 08, 2017","7,901.69","7,964.65","7,976.60","7,887.22",0,-0.79%
"Nov 07, 2017","7,964.65","8,012.87","8,016.04","7,951.49",0,-0.60%
"Nov 06, 2017","8,012.87","7,969.18","8,060.29","7,969.18",0,0.55%
"Nov 03, 2017","7,969.18","7,852.22","7,971.41","7,719.17",0,1.49%
"Nov 02, 2017","7,852.22","7,813.16","7,876.70","7,798.44",0,0.50%
"Nov 01, 2017","7,813.16","7,961.06","8,025.20","7,792.53",0,-1.86%
"Oct 31, 2017","7,961.06","7,979.05","8,004.20","7,946.50",0,-0.23%
"Oct 30, 2017","7,979.05","8,018.17","8,030.96","7,970.54",0,-0.49%
"Oct 27, 2017","8,018.17","8,041.41","8,092.18","8,018.17",0,-0.29%
"Oct 26, 2017","8,041.41","8,007.48","8,048.02","8,000.89",0,0.42%
"Oct 25, 2017","8,007.48","7,999.03","8,052.73","7,976.77",0,0.11%
"Oct 24, 2017","7,999.03","8,088.13","8,120.20","7,997.18",0,-1.10%
"Oct 23, 2017","8,088.13","8,115.41","8,177.16","8,073.12",0,-0.34%
"Oct 20, 2017","8,115.41","8,020.07","8,164.26","8,020.07",0,1.19%
"Oct 19, 2017","8,020.07","8,062.75","8,070.50","8,010.26",0,-0.53%
"Oct 18, 2017","8,062.75","8,030.42","8,084.82","8,022.93",0,0.40%
"Oct 17, 2017","8,030.42","8,045.77","8,052.12","7,918.94",0,-0.19%
"Oct 16, 2017","8,045.77","8,406.67","8,428.54","8,015.11",0,-4.29%
"Oct 13, 2017","8,406.67","8,418.56","8,421.48","8,385.04",0,-0.14%
"Oct 12, 2017","8,418.56","8,336.98","8,425.71","8,336.98",0,0.98%
"Oct 11, 2017","8,336.98","8,189.51","8,380.28","8,189.51",0,1.80%
"Oct 10, 2017","8,189.51","8,237.01","8,251.87","8,165.40",0,-0.58%
"Oct 09, 2017","8,237.01","8,311.03","8,323.91","8,233.27",0,-0.89%
"Oct 06, 2017","8,311.03","8,192.81","8,322.97","8,188.70",0,1.44%
"Oct 05, 2017","8,192.81","8,213.04","8,241.68","8,182.18",0,-0.25%
"Oct 04, 2017","8,213.04","8,133.67","8,223.48","8,107.29",0,0.98%
"Oct 03, 2017","8,133.67","8,078.51","8,137.26","8,046.02",0,0.68%
"Oct 02, 2017","8,078.51","8,013.51","8,085.32","7,987.43",0,0.81%
"Sep 29, 2017","8,013.51","7,920.78","8,046.55","7,914.65",0,1.17%
"Sep 28, 2017","7,920.78","7,831.57","7,920.78","7,825.03",0,1.14%
"Sep 27, 2017","7,831.57","7,865.73","7,872.13","7,799.84",0,-0.43%
"Sep 26, 2017","7,865.73","7,891.17","7,905.32","7,857.09",0,-0.32%
"Sep 25, 2017","7,891.17","7,893.63","7,912.88","7,863.30",0,-0.03%
"Sep 22, 2017","7,893.63","7,863.99","7,914.00","7,840.83",0,0.38%
"Sep 21, 2017","7,863.99","7,945.59","7,963.71","7,863.99",0,-1.03%
"Sep 20, 2017","7,945.59","7,985.99","8,015.38","7,939.50",0,-0.51%
"Sep 19, 2017","7,985.99","8,025.61","8,031.14","7,960.47",0,-0.49%
"Sep 18, 2017","8,025.61","8,049.40","8,086.18","8,025.61",0,-0.30%
"Sep 15, 2017","8,049.40","8,133.34","8,141.06","8,023.68",0,-1.03%
"Sep 14, 2017","8,133.34","8,321.66","8,353.75","8,115.49",0,-2.26%
"Sep 13, 2017","8,321.66","8,376.28","8,385.48","8,292.94",0,-0.65%
"Sep 12, 2017","8,376.28","8,402.27","8,427.94","8,350.92",0,-0.31%
"Sep 11, 2017","8,402.27","8,432.46","8,486.48","8,394.91",0,-0.36%
"Sep 08, 2017","8,432.46","8,355.88","8,439.05","8,313.69",0,0.92%
"Sep 07, 2017","8,355.88","8,308.80","8,373.47","8,286.86",0,0.57%
"Sep 06, 2017","8,308.80","8,375.84","8,375.84","8,274.25",0,-0.80%
"Sep 05, 2017","8,375.84","8,392.54","8,446.73","8,367.72",0,-0.20%
"Sep 04, 2017","8,392.54","8,409.55","8,411.26","8,355.84",0,-0.20%
"Sep 01, 2017","8,409.55","8,457.17","8,511.81","8,409.55",0,-0.56%
"Aug 31, 2017","8,457.17","8,351.83","8,462.03","8,343.49",0,1.26%
"Aug 30, 2017","8,351.83","8,334.64","8,406.14","8,333.69",0,0.21%
"Aug 29, 2017","8,334.64","8,396.52","8,411.70","8,295.22",0,-0.74%
"Aug 25, 2017","8,396.52","8,399.19","8,436.56","8,393.68",0,-0.03%
"Aug 24, 2017","8,399.19","8,341.46","8,428.22","8,337.77",0,0.69%
"Aug 23, 2017","8,341.46","8,285.37","8,358.52","8,284.00",0,0.68%
"Aug 22, 2017","8,285.37","8,168.91","8,287.65","8,168.91",0,1.43%
"Aug 21, 2017","8,168.91","8,175.91","8,215.06","8,130.05",0,-0.09%
"Aug 18, 2017","8,175.91","8,251.38","8,255.27","8,119.14",0,-0.91%
"Aug 17, 2017","8,251.38","8,280.62","8,323.18","8,249.91",0,-0.35%
"Aug 16, 2017","8,280.62","8,225.83","8,325.00","8,222.88",0,0.67%
"Aug 15, 2017","8,225.83","8,162.46","8,225.83","8,159.45",0,0.78%
"Aug 14, 2017","8,162.46","8,077.80","8,198.06","8,077.33",0,1.05%
"Aug 11, 2017","8,077.80","8,120.38","8,120.38","8,002.38",0,-0.52%
"Aug 10, 2017","8,120.38","8,188.97","8,212.29","8,102.08",0,-0.84%
"Aug 09, 2017","8,188.97","8,154.21","8,188.97","8,072.88",0,0.43%
"Aug 08, 2017","8,154.21","8,123.71","8,154.21","8,093.90",0,0.38%
"Aug 07, 2017","8,123.71","8,092.14","8,137.81","8,089.55",0,0.39%
"Aug 04, 2017","8,092.14","8,056.70","8,092.14","7,982.86",0,0.44%
"Aug 03, 2017","8,056.70","8,157.68","8,165.10","7,987.16",0,-1.24%
"Aug 02, 2017","8,157.68","8,160.67","8,197.54","8,143.76",0,-0.04%
"Aug 01, 2017","8,160.67","8,198.91","8,250.93","8,154.65",0,-0.47%
"Jul 31, 2017","8,198.91","8,237.41","8,292.79","8,195.77",0,-0.47%
"Jul 28, 2017","8,237.41","8,335.33","8,335.33","8,186.31",0,-1.17%
"Jul 27, 2017","8,335.33","8,133.38","8,357.84","8,133.38",0,2.48%
"Jul 26, 2017","8,133.38","8,089.83","8,142.64","8,086.35",0,0.54%
"Jul 25, 2017","8,089.83","8,081.71","8,157.45","8,079.45",0,0.10%
"Jul 24, 2017","8,081.71","8,194.63","8,194.63","8,063.24",0,-1.38%
"Jul 21, 2017","8,194.63","8,217.25","8,281.57","8,186.82",0,-0.28%
"Jul 20, 2017","8,217.25","8,211.43","8,240.23","8,173.33",0,0.07%
"Jul 19, 2017","8,211.43","8,202.12","8,252.62","8,170.77",0,0.11%
"Jul 18, 2017","8,202.12","8,204.05","8,239.39","8,148.52",0,-0.02%
"Jul 17, 2017","8,204.05","8,137.67","8,208.11","8,110.97",0,0.82%
"Jul 14, 2017","8,137.67","8,116.04","8,137.67","8,082.57",0,0.27%
"Jul 13, 2017","8,116.04","8,067.60","8,116.04","8,030.46",0,0.60%
"Jul 12, 2017","8,067.60","7,963.71","8,070.84","7,963.71",0,1.30%
"Jul 11, 2017","7,963.71","8,020.09","8,034.34","7,898.00",0,-0.70%
"Jul 10, 2017","8,020.09","8,029.94","8,044.31","7,994.69",0,-0.12%
"Jul 07, 2017","8,029.94","8,028.28","8,044.02","7,989.18",0,0.02%
"Jul 06, 2017","8,028.28","8,123.01","8,138.95","8,007.32",0,-1.17%
"Jul 05, 2017","8,123.01","8,115.28","8,165.27","8,062.59",0,0.10%
"Jul 04, 2017","8,115.28","8,222.03","8,222.03","8,115.28",0,-1.30%
"Jul 03, 2017","8,222.03","8,229.88","8,259.44","8,200.38",0,-0.10%
"Jun 30, 2017","8,229.88","8,163.75","8,281.18","8,157.23",0,0.81%
"Jun 29, 2017","8,163.75","8,307.84","8,313.43","8,163.75",0,-1.73%
"Jun 28, 2017","8,307.84","8,346.98","8,370.57","8,265.94",0,-0.47%
"Jun 27, 2017","8,346.98","8,471.33","8,476.22","8,343.53",0,-1.47%
"Jun 26, 2017","8,471.33","8,475.00","8,518.46","8,459.09",0,-0.04%
"Jun 23, 2017","8,475.00","8,566.74","8,566.74","8,475.00",0,-1.07%
"Jun 22, 2017","8,566.74","8,539.57","8,582.94","8,531.18",0,0.32%
"Jun 21, 2017","8,539.57","8,556.30","8,558.45","8,489.53",0,-0.20%
"Jun 20, 2017","8,556.30","8,517.83","8,573.71","8,515.70",0,0.45%
"Jun 19, 2017","8,517.83","8,540.04","8,593.57","8,478.13",0,-0.26%
"Jun 16, 2017","8,540.04","8,341.53","8,540.04","8,341.53",0,2.38%
"Jun 15, 2017","8,341.53","8,420.24","8,427.61","8,301.82",0,-0.93%
"Jun 14, 2017","8,420.24","8,417.65","8,475.30","8,409.62",0,0.03%
"Jun 13, 2017","8,417.65","8,348.97","8,432.05","8,348.95",0,0.82%
"Jun 12, 2017","8,348.97","8,433.42","8,433.42","8,317.06",0,-1.00%
"Jun 09, 2017","8,433.42","8,379.68","8,468.51","8,373.59",0,0.64%
"Jun 08, 2017","8,379.68","8,440.77","8,461.33","8,370.01",0,-0.72%
"Jun 07, 2017","8,440.77","8,451.77","8,490.30","8,422.61",0,-0.13%
"Jun 06, 2017","8,451.77","8,528.48","8,530.96","8,404.31",0,-0.90%
"Jun 05, 2017","8,528.48","8,549.93","8,584.20","8,518.25",0,-0.25%
"Jun 02, 2017","8,549.93","8,438.90","8,549.93","8,438.90",0,1.32%
"Jun 01, 2017","8,438.90","8,412.98","8,461.27","8,375.61",0,0.31%
"May 31, 2017","8,412.98","8,345.08","8,434.94","8,345.08",0,0.81%
"May 30, 2017","8,345.08","8,401.95","8,407.64","8,312.15",0,-0.68%
"May 26, 2017","8,401.95","8,345.92","8,404.46","8,337.05",0,0.67%
"May 25, 2017","8,345.92","8,295.67","8,345.92","8,280.55",0,0.61%
"May 24, 2017","8,295.67","8,340.71","8,361.47","8,274.45",0,-0.54%
"May 23, 2017","8,340.71","8,312.32","8,365.30","8,303.09",0,0.34%
"May 22, 2017","8,312.32","8,242.71","8,317.13","8,227.65",0,0.84%
"May 19, 2017","8,242.71","8,167.42","8,254.72","8,158.78",0,0.92%
"May 18, 2017","8,167.42","8,212.24","8,224.85","8,140.72",0,-0.55%
"May 17, 2017","8,212.24","8,261.75","8,261.75","8,190.98",0,-0.60%
"May 16, 2017","8,261.75","8,159.07","8,283.58","8,149.90",0,1.26%
"May 15, 2017","8,159.07","8,175.33","8,198.42","8,135.80",0,-0.20%
"May 12, 2017","8,175.33","8,122.40","8,175.33","8,112.16",0,0.65%
"May 11, 2017","8,122.40","8,073.19","8,147.19","8,058.76",0,0.61%
"May 10, 2017","8,073.19","8,049.09","8,078.38","8,017.10",0,0.30%
"May 09, 2017","8,049.09","7,973.62","8,053.12","7,933.54",0,0.95%
"May 08, 2017","7,973.62","8,077.82","8,077.82","7,960.49",0,-1.29%
"May 05, 2017","8,077.82","7,962.11","8,150.35","7,962.11",0,1.45%
"May 04, 2017","7,962.11","7,987.69","7,987.69","7,821.45",0,-0.32%
"May 03, 2017","7,987.69","8,050.54","8,066.15","7,945.39",0,-0.78%
"May 02, 2017","8,050.54","7,964.06","8,076.02","7,964.06",0,1.09%
"Apr 28, 2017","7,964.06","8,015.96","8,024.81","7,936.63",0,-0.65%
"Apr 27, 2017","8,015.96","7,814.14","8,024.89","7,797.94",0,2.58%
"Apr 26, 2017","7,814.14","7,802.55","7,827.26","7,784.97",0,0.15%
"Apr 25, 2017","7,802.55","7,754.96","7,802.55","7,741.08",0,0.61%
"Apr 24, 2017","7,754.96","7,617.38","7,758.69","7,617.38",0,1.81%
"Apr 21, 2017","7,617.38","7,575.42","7,618.22","7,567.16",0,0.55%
"Apr 20, 2017","7,575.42","7,581.27","7,592.28","7,538.57",0,-0.08%
"Apr 19, 2017","7,581.27","7,599.36","7,605.49","7,557.85",0,-0.24%
"Apr 18, 2017","7,599.36","7,702.88","7,725.63","7,580.97",0,-1.34%
"Apr 13, 2017","7,702.88","7,662.04","7,702.88","7,646.17",0,0.53%
"Apr 12, 2017","7,662.04","7,600.13","7,675.06","7,600.13",0,0.81%
"Apr 11, 2017","7,600.13","7,569.29","7,631.95","7,568.52",0,0.41%
"Apr 10, 2017","7,569.29","7,465.58","7,578.48","7,464.67",0,1.39%
"Apr 07, 2017","7,465.58","7,424.86","7,472.05","7,394.30",0,0.55%
"Apr 06, 2017","7,424.86","7,400.90","7,426.61","7,363.99",0,0.32%
"Apr 05, 2017","7,400.90","7,404.30","7,420.71","7,373.93",0,-0.05%
"Apr 04, 2017","7,404.30","7,403.06","7,427.86","7,386.92",0,0.02%
"Apr 03, 2017","7,403.06","7,412.44","7,437.30","7,377.98",0,-0.13%
"Mar 31, 2017","7,412.44","7,472.59","7,477.71","7,403.98",0,-0.80%
"Mar 30, 2017","7,472.59","7,574.45","7,574.45","7,456.58",0,-1.34%
"Mar 29, 2017","7,574.45","7,554.15","7,584.47","7,519.69",0,0.27%
"Mar 28, 2017","7,554.15","7,556.05","7,567.97","7,517.02",0,-0.03%
"Mar 27, 2017","7,556.05","7,559.26","7,564.82","7,515.89",0,-0.04%
"Mar 24, 2017","7,559.26","7,631.42","7,635.73","7,540.42",0,-0.95%
"Mar 23, 2017","7,631.42","7,558.56","7,634.88","7,558.56",0,0.96%
"Mar 22, 2017","7,558.56","7,561.06","7,561.06","7,505.10",0,-0.03%
"Mar 21, 2017","7,561.06","7,612.05","7,618.26","7,551.26",0,-0.67%
"Mar 20, 2017","7,612.05","7,584.18","7,612.94","7,567.04",0,0.37%
"Mar 17, 2017","7,584.18","7,536.67","7,588.07","7,521.21",0,0.63%
"Mar 16, 2017","7,536.67","7,521.90","7,575.89","7,514.11",0,0.20%
"Mar 15, 2017","7,521.90","7,517.94","7,530.42","7,493.94",0,0.05%
"Mar 14, 2017","7,517.94","7,541.48","7,586.11","7,517.94",0,-0.31%
"Mar 13, 2017","7,541.48","7,530.70","7,575.97","7,530.70",0,0.14%
"Mar 10, 2017","7,530.70","7,498.46","7,550.65","7,476.13",0,0.43%
"Mar 09, 2017","7,498.46","7,472.09","7,509.87","7,424.34",0,0.35%
"Mar 08, 2017","7,472.09","7,415.74","7,485.45","7,394.89",0,0.76%
"Mar 07, 2017","7,415.74","7,424.78","7,468.55","7,415.74",0,-0.12%
"Mar 06, 2017","7,424.78","7,436.59","7,443.12","7,405.69",0,-0.16%
"Mar 03, 2017","7,436.59","7,449.10","7,466.06","7,409.37",0,-0.17%
"Mar 02, 2017","7,449.10","7,399.08","7,477.51","7,398.03",0,0.68%
"Mar 01, 2017","7,399.08","7,317.54","7,399.08","7,303.53",0,1.11%
"Feb 28, 2017","7,317.54","7,266.78","7,329.55","7,266.78",0,0.70%
"Feb 27, 2017","7,266.78","7,263.66","7,300.57","7,229.59",0,0.04%
"Feb 24, 2017","7,263.66","7,304.65","7,310.82","7,222.69",0,-0.56%
"Feb 23, 2017","7,304.65","7,326.97","7,344.74","7,304.65",0,-0.30%
"Feb 22, 2017","7,326.97","7,332.67","7,340.17","7,293.54",0,-0.08%
"Feb 21, 2017","7,332.67","7,363.84","7,372.21","7,270.96",0,-0.42%
"Feb 20, 2017","7,363.84","7,417.15","7,429.58","7,341.51",0,-0.72%
"Feb 17, 2017","7,417.15","7,415.02","7,452.88","7,403.67",0,0.03%
"Feb 16, 2017","7,415.02","7,403.30","7,441.60","7,391.57",0,0.16%
"Feb 15, 2017","7,403.30","7,356.92","7,408.29","7,356.92",0,0.63%
"Feb 14, 2017","7,356.92","7,368.62","7,391.95","7,350.74",0,-0.16%
"Feb 13, 2017","7,368.62","7,393.19","7,415.31","7,358.47",0,-0.33%
"Feb 10, 2017","7,393.19","7,399.49","7,431.50","7,353.21",0,-0.09%
"Feb 09, 2017","7,399.49","7,391.80","7,418.81","7,187.36",0,0.10%
"Feb 08, 2017","7,391.80","7,359.43","7,429.12","7,330.01",0,0.44%
"Feb 07, 2017","7,359.43","7,348.94","7,408.49","7,338.69",0,0.14%
"Feb 06, 2017","7,348.94","7,351.75","7,399.62","7,341.14",0,-0.04%
"Feb 03, 2017","7,351.75","7,275.57","7,369.70","7,275.57",0,1.05%
"Feb 02, 2017","7,275.57","7,221.07","7,303.25","7,193.64",0,0.75%
"Feb 01, 2017","7,221.07","7,221.32","7,289.08","7,202.13",0,-0.00%
"Jan 31, 2017","7,221.32","7,254.53","7,287.62","7,221.32",0,-0.46%
"Jan 30, 2017","7,254.53","7,292.07","7,292.07","7,211.36",0,-0.51%
"Jan 27, 2017","7,292.07","7,210.07","7,306.20","7,194.93",0,1.14%
"Jan 26, 2017","7,210.07","7,230.11","7,287.11","7,189.66",0,-0.28%
"Jan 25, 2017","7,230.11","7,251.82","7,290.23","7,220.04",0,-0.30%
"Jan 24, 2017","7,251.82","7,250.96","7,288.08","7,237.95",0,0.01%
"Jan 23, 2017","7,250.96","7,310.64","7,310.64","7,246.61",0,-0.82%
"Jan 20, 2017","7,310.64","7,327.48","7,336.74","7,297.32",0,-0.23%
"Jan 19, 2017","7,327.48","7,343.90","7,349.38","7,277.01",0,-0.22%
"Jan 18, 2017","7,343.90","7,331.37","7,389.57","7,325.12",0,0.17%
"Jan 17, 2017","7,331.37","7,433.63","7,433.63","7,331.37",0,-1.38%
