Date, Open, High, Low, Close
02/01/18, 1019.01, 1019.42, 1019.42, 1019.42
01/31/18, 1034.05, 1019.08, 1019.08, 1019.08
01/30/18, 1056.26, 1034.03, 1034.03, 1034.03
01/29/18, 1059.30, 1056.49, 1056.49, 1056.49
01/26/18, 1036.86, 1059.33, 1059.33, 1059.33
01/25/18, 1027.77, 1036.84, 1036.84, 1036.84
01/24/18, 1024.66, 1027.74, 1027.74, 1027.74
01/23/18, 1029.98, 1024.50, 1024.50, 1024.50
01/22/18, 1023.13, 1029.83, 1029.83, 1029.83
01/19/18, 1019.18, 1023.13, 1023.13, 1023.13
01/18/18, 1018.93, 1019.13, 1019.13, 1019.13
01/17/18, 1009.05, 1018.96, 1018.96, 1018.96
01/16/18, 1004.48, 1009.03, 1009.03, 1009.03
01/12/18, 996.99, 1004.45, 1004.45, 1004.45
01/11/18, 992.55, 996.94, 996.94, 996.94
01/10/18, 994.22, 993.05, 993.05, 993.05
01/09/18, 983.52, 994.31, 994.31, 994.31
01/08/18, 987.25, 983.52, 983.52, 983.52
01/05/18, 978.51, 987.31, 987.31, 987.31
01/04/18, 977.32, 978.47, 978.47, 978.47
01/03/18, 968.27, 977.53, 977.53, 977.53
01/02/18, 956.42, 968.10, 968.10, 968.10
12/29/17, 963.30, 956.32, 956.32, 956.32
12/28/17, 962.22, 963.33, 963.33, 963.33
12/27/17, 960.68, 962.49, 962.49, 962.49
12/26/17, 960.16, 960.68, 960.68, 960.68
12/22/17, 963.25, 960.14, 960.14, 960.14
12/21/17, 965.78, 963.27, 963.27, 963.27
12/20/17, 968.49, 965.74, 965.74, 965.74
12/19/17, 969.56, 968.48, 968.48, 968.48
12/18/17, 969.67, 969.55, 969.55, 969.55
12/15/17, 958.52, 969.66, 969.66, 969.66
12/14/17, 968.08, 958.49, 958.49, 958.49
12/13/17, 965.66, 968.69, 968.69, 968.69
12/12/17, 961.89, 965.75, 965.75, 965.75
12/11/17, 957.88, 961.90, 961.90, 961.90
12/08/17, 947.41, 957.88, 957.88, 957.88
12/07/17, 946.87, 947.37, 947.37, 947.37
12/06/17, 948.13, 947.10, 947.10, 947.10
12/05/17, 949.58, 948.16, 948.16, 948.16
12/04/17, 961.83, 949.95, 949.95, 949.95
12/01/17, 963.63, 961.86, 961.86, 961.86
11/30/17, 956.21, 963.64, 963.64, 963.64
11/29/17, 951.68, 956.49, 956.49, 956.49
11/28/17, 944.93, 951.67, 951.67, 951.67
11/27/17, 944.10, 944.92, 944.92, 944.92
11/24/17, 942.71, 944.77, 944.77, 944.77
11/22/17, 943.18, 942.71, 942.71, 942.71
11/21/17, 935.07, 943.07, 943.07, 943.07
11/20/17, 938.84, 934.90, 934.90, 934.90
11/17/17, 942.42, 938.86, 938.86, 938.86
11/16/17, 932.78, 942.53, 942.53, 942.53
11/15/17, 935.55, 933.04, 933.04, 933.04
11/14/17, 939.35, 935.63, 935.63, 935.63
11/13/17, 938.57, 939.64, 939.64, 939.64
11/10/17, 944.90, 938.63, 938.63, 938.63
11/09/17, 944.56, 944.90, 944.90, 944.90
11/08/17, 942.95, 945.21, 945.21, 945.21
11/07/17, 940.57, 943.10, 943.10, 943.10
11/06/17, 943.75, 940.57, 940.57, 940.57
11/03/17, 936.35, 943.75, 943.75, 943.75
11/02/17, 939.96, 936.30, 936.30, 936.30
11/01/17, 938.49, 940.20, 940.20, 940.20
10/31/17, 939.96, 938.35, 938.35, 938.35
10/30/17, 950.05, 939.87, 939.87, 939.87
10/27/17, 950.38, 950.09, 950.09, 950.09
10/26/17, 955.38, 950.36, 950.36, 950.36
10/25/17, 961.37, 960.24, 960.24, 960.24
10/24/17, 967.81, 961.36, 961.36, 961.36
10/23/17, 970.58, 967.86, 967.86, 967.86
10/20/17, 969.31, 970.40, 970.40, 970.40
10/19/17, 963.24, 969.29, 969.29, 969.29
10/18/17, 961.91, 963.46, 963.46, 963.46
10/17/17, 949.48, 961.89, 961.89, 961.89
10/16/17, 953.08, 949.42, 949.42, 949.42
10/13/17, 955.81, 953.06, 953.06, 953.06
10/12/17, 957.03, 955.91, 955.91, 955.91
10/11/17, 955.22, 957.54, 957.54, 957.54
10/10/17, 953.21, 955.28, 955.28, 955.28
10/09/17, 959.57, 953.15, 953.15, 953.15
10/06/17, 960.04, 959.60, 959.60, 959.60
10/05/17, 959.67, 960.25, 960.25, 960.25
10/04/17, 955.60, 959.80, 959.80, 959.80
10/03/17, 955.31, 955.50, 955.50, 955.50
10/02/17, 946.32, 955.32, 955.32, 955.32
09/29/17, 940.93, 946.31, 946.31, 946.31
09/28/17, 939.21, 940.86, 940.86, 940.86
09/27/17, 940.10, 939.56, 939.56, 939.56
09/26/17, 941.79, 940.15, 940.15, 940.15
09/25/17, 944.96, 941.79, 941.79, 941.79
09/22/17, 944.22, 944.95, 944.95, 944.95
09/21/17, 949.27, 944.16, 944.16, 944.16
09/20/17, 947.71, 949.46, 949.46, 949.46
09/19/17, 955.52, 948.03, 948.03, 948.03
09/18/17, 956.10, 955.53, 955.53, 955.53
09/15/17, 958.70, 955.98, 955.98, 955.98
09/14/17, 957.63, 958.71, 958.71, 958.71
09/13/17, 961.72, 958.27, 958.27, 958.27
09/12/17, 959.70, 961.72, 961.72, 961.72
09/11/17, 951.85, 959.66, 959.66, 959.66
09/08/17, 947.76, 951.83, 951.83, 951.83
09/07/17, 937.61, 947.85, 947.85, 947.85
09/06/17, 933.44, 937.62, 937.62, 937.62
09/05/17, 937.42, 933.39, 933.39, 933.39
09/01/17, 938.29, 937.49, 937.49, 937.49
08/31/17, 922.70, 938.28, 938.28, 938.28
08/30/17, 917.39, 922.64, 922.64, 922.64
08/29/17, 915.74, 917.43, 917.43, 917.43
08/28/17, 910.44, 915.90, 915.90, 915.90
08/25/17, 910.89, 910.40, 910.40, 910.40
08/24/17, 908.90, 911.46, 911.46, 911.46
08/23/17, 915.36, 908.88, 908.88, 908.88
08/22/17, 904.87, 915.40, 915.40, 915.40
08/21/17, 900.70, 904.83, 904.83, 904.83
08/18/17, 904.45, 900.71, 900.71, 900.71
08/17/17, 916.00, 904.46, 904.46, 904.46
08/16/17, 913.66, 916.03, 916.03, 916.03
08/15/17, 913.66, 913.71, 913.71, 913.71
08/14/17, 908.07, 913.91, 913.91, 913.91
08/11/17, 905.09, 908.00, 908.00, 908.00
08/10/17, 916.96, 905.32, 905.32, 905.32
08/09/17, 915.62, 917.05, 917.05, 917.05
08/08/17, 920.08, 915.62, 915.62, 915.62
08/07/17, 918.60, 920.08, 920.08, 920.08
08/04/17, 920.60, 918.60, 918.60, 918.60
08/03/17, 918.99, 920.60, 920.60, 920.60
08/02/17, 921.19, 919.03, 919.03, 919.03
08/01/17, 923.14, 921.07, 921.07, 921.07
07/31/17, 924.28, 923.11, 923.11, 923.11
07/28/17, 919.64, 924.28, 924.28, 924.28
07/27/17, 925.96, 919.64, 919.64, 919.64
07/26/17, 928.79, 925.96, 925.96, 925.96
07/25/17, 935.09, 928.84, 928.84, 928.84
07/24/17, 936.06, 935.15, 935.15, 935.15
07/21/17, 936.60, 936.04, 936.04, 936.04
07/20/17, 930.95, 936.63, 936.63, 936.63
07/19/17, 923.58, 930.88, 930.88, 930.88
07/18/17, 923.02, 923.46, 923.46, 923.46
07/17/17, 925.82, 923.01, 923.01, 923.01
07/14/17, 919.96, 925.82, 925.82, 925.82
07/13/17, 919.15, 919.95, 919.95, 919.95
07/12/17, 912.89, 919.15, 919.15, 919.15
07/11/17, 913.84, 913.21, 913.21, 913.21
07/10/17, 916.54, 913.91, 913.91, 913.91
07/07/17, 911.37, 916.54, 916.54, 916.54
07/06/17, 923.22, 911.36, 911.36, 911.36
07/05/17, 917.93, 923.30, 923.30, 923.30
07/03/17, 916.94, 918.32, 918.32, 918.32
06/30/17, 917.98, 916.93, 916.93, 916.93
06/29/17, 926.12, 917.95, 917.95, 917.95
06/28/17, 921.31, 926.16, 926.16, 926.16
06/27/17, 929.75, 921.32, 921.32, 921.32
06/26/17, 931.35, 929.87, 929.87, 929.87
06/23/17, 932.45, 931.36, 931.36, 931.36
06/22/17, 922.48, 932.20, 932.20, 932.20
06/21/17, 911.37, 922.48, 922.48, 922.48
06/20/17, 908.26, 911.31, 911.31, 911.31
06/19/17, 898.70, 908.29, 908.29, 908.29
06/16/17, 897.33, 898.60, 898.60, 898.60
06/15/17, 897.95, 897.33, 897.33, 897.33
06/14/17, 893.98, 898.22, 898.22, 898.22
06/13/17, 892.53, 894.09, 894.09, 894.09
06/12/17, 894.09, 892.94, 892.94, 892.94
06/09/17, 888.58, 894.13, 894.13, 894.13
06/08/17, 890.30, 888.51, 888.51, 888.52
06/07/17, 887.83, 890.36, 890.36, 890.36
06/06/17, 890.49, 887.92, 887.92, 887.92
06/05/17, 893.14, 890.51, 890.51, 890.51
06/02/17, 887.94, 893.13, 893.13, 893.13
06/01/17, 877.53, 887.94, 887.94, 887.94
05/31/17, 873.77, 877.55, 877.55, 877.55
05/30/17, 875.01, 873.78, 873.78, 873.78
05/26/17, 876.87, 875.05, 875.05, 875.05
05/25/17, 872.27, 876.90, 876.90, 876.90
05/24/17, 871.04, 872.96, 872.96, 872.96
05/23/17, 867.90, 870.89, 870.89, 870.89
05/22/17, 865.72, 867.87, 867.87, 867.87
05/19/17, 863.41, 865.83, 865.83, 865.83
05/18/17, 859.85, 863.41, 863.41, 863.41
05/17/17, 870.70, 859.85, 859.85, 859.85
05/16/17, 874.32, 870.89, 870.89, 870.89
05/15/17, 868.91, 874.29, 874.29, 874.29
05/12/17, 870.80, 869.16, 869.16, 869.16
05/11/17, 870.29, 870.79, 870.79, 870.79
05/10/17, 872.31, 870.32, 870.32, 870.32
05/09/17, 872.58, 873.25, 873.25, 873.25
05/08/17, 877.59, 872.57, 872.57, 872.57
05/05/17, 877.99, 877.59, 877.59, 877.59
05/04/17, 873.09, 878.11, 878.11, 878.11
05/03/17, 876.11, 872.94, 872.94, 872.94
05/02/17, 873.58, 876.26, 876.26, 876.26
05/01/17, 872.25, 873.55, 873.55, 873.55
04/28/17, 870.25, 872.26, 872.26, 872.26
04/27/17, 867.95, 870.21, 870.21, 870.21
04/26/17, 863.63, 867.95, 867.95, 867.95
04/25/17, 859.64, 863.61, 863.61, 863.61
04/24/17, 852.04, 859.64, 859.64, 859.64
04/21/17, 855.84, 851.57, 851.57, 851.57
04/20/17, 851.14, 855.83, 855.83, 855.83
04/19/17, 848.93, 851.13, 851.13, 851.13
04/18/17, 857.42, 848.88, 848.88, 848.88
04/17/17, 854.92, 857.55, 857.55, 857.55
04/13/17, 857.24, 854.90, 854.90, 854.90
04/12/17, 857.02, 857.23, 857.23, 857.23
04/11/17, 858.00, 856.99, 856.99, 856.99
04/10/17, 859.92, 858.52, 858.52, 858.52
04/07/17, 858.36, 859.90, 859.90, 859.90
04/06/17, 857.22, 858.35, 858.35, 858.35
04/05/17, 859.98, 857.22, 857.22, 857.22
04/04/17, 860.49, 860.10, 860.10, 860.10
04/03/17, 859.75, 860.53, 860.53, 860.53
03/31/17, 862.04, 859.75, 859.75, 859.75
03/30/17, 862.07, 862.06, 862.06, 862.06
03/29/17, 862.00, 862.10, 862.10, 862.10
03/28/17, 861.69, 862.17, 862.17, 862.17
03/27/17, 858.45, 861.71, 861.71, 861.71
03/24/17, 858.62, 858.59, 858.59, 858.59
03/23/17, 861.89, 858.81, 858.81, 858.81
03/22/17, 861.15, 861.95, 861.95, 861.95
03/21/17, 868.13, 861.29, 861.29, 861.29
03/20/17, 869.94, 868.11, 868.11, 868.11
03/17/17, 874.63, 869.94, 869.94, 869.94
03/16/17, 882.50, 874.58, 874.58, 874.58
03/15/17, 872.21, 882.50, 882.50, 882.50
03/14/17, 874.81, 872.18, 872.18, 872.18
03/13/17, 875.96, 875.03, 875.03, 875.03
03/10/17, 873.23, 876.38, 876.38, 876.38
03/09/17, 868.03, 873.21, 873.21, 873.21
03/08/17, 865.01, 868.01, 868.01, 868.01
03/07/17, 871.15, 865.34, 865.34, 865.34
03/06/17, 875.02, 871.16, 871.16, 871.16
03/03/17, 871.54, 875.04, 875.04, 875.04
03/02/17, 873.61, 871.60, 871.60, 871.60
03/01/17, 864.68, 873.61, 873.61, 873.61
02/28/17, 866.72, 864.61, 864.61, 864.61
02/27/17, 863.16, 866.68, 866.68, 866.68
02/24/17, 858.74, 863.34, 863.34, 863.34
02/23/17, 853.33, 859.65, 859.65, 859.65
02/22/17, 854.54, 853.32, 853.32, 853.32
02/21/17, 850.54, 854.53, 854.53, 854.53
02/17/17, 849.58, 850.54, 850.54, 850.54
02/16/17, 850.79, 849.58, 849.58, 849.58
02/15/17, 840.80, 850.80, 850.80, 850.80
02/14/17, 834.75, 840.97, 840.97, 840.97
02/13/17, 829.21, 834.87, 834.87, 834.87
02/10/17, 828.54, 829.52, 829.52, 829.52
02/09/17, 824.92, 828.53, 828.53, 828.53
02/08/17, 825.93, 824.93, 824.93, 824.93
02/07/17, 825.41, 826.09, 826.09, 826.09
02/06/17, 825.74, 825.35, 825.35, 825.35
02/03/17, 820.96, 825.74, 825.74, 825.74
02/02/17, 819.85, 820.89, 820.89, 820.89
02/01/17, 813.54, 819.85, 819.85, 819.85
01/31/17, 802.56, 814.06, 814.06, 814.06
01/30/17, 806.11, 802.77, 802.77, 802.77
01/27/17, 799.68, 806.11, 806.11, 806.11
01/26/17, 804.86, 799.68, 799.68, 799.68
01/25/17, 798.50, 805.39, 805.39, 805.39
01/24/17, 803.76, 798.49, 798.49, 798.49
01/23/17, 807.33, 803.72, 803.72, 803.72
01/20/17, 809.86, 807.33, 807.33, 807.33
01/19/17, 814.77, 809.70, 809.70, 809.70
01/18/17, 815.82, 814.80, 814.80, 814.80
01/17/17, 819.52, 815.82, 815.82, 815.82
