Date, Open, High, Low, Close
02/26/18, 1189.85, 1208.38, 1208.38, 1208.38
02/23/18, 1164.42, 1189.61, 1189.61, 1189.61
02/22/18, 1163.37, 1164.32, 1164.32, 1164.32
02/21/18, 1170.27, 1163.35, 1163.35, 1163.35
02/20/18, 1167.36, 1170.33, 1170.33, 1170.33
02/16/18, 1169.66, 1167.43, 1167.43, 1167.43
02/15/18, 1147.70, 1169.66, 1169.66, 1169.66
02/14/18, 1125.17, 1147.85, 1147.85, 1147.85
02/13/18, 1122.87, 1125.89, 1125.89, 1125.89
02/12/18, 1103.70, 1122.89, 1122.89, 1122.89
02/09/18, 1075.50, 1103.12, 1103.12, 1103.12
02/08/18, 1123.12, 1075.94, 1075.94, 1075.94
02/07/18, 1138.96, 1123.36, 1123.36, 1123.36
02/06/18, 1107.17, 1138.99, 1138.99, 1138.99
02/05/18, 1154.29, 1107.78, 1107.78, 1107.78
02/02/18, 1189.36, 1154.30, 1154.30, 1154.30
02/01/18, 1190.07, 1189.53, 1189.53, 1189.53
01/31/18, 1181.31, 1189.88, 1189.88, 1189.88
01/30/18, 1192.98, 1181.23, 1181.23, 1181.23
01/29/18, 1203.88, 1193.40, 1193.40, 1193.40
01/26/18, 1184.44, 1203.88, 1203.88, 1203.88
01/25/18, 1187.78, 1184.42, 1184.42, 1184.42
01/24/18, 1198.20, 1187.27, 1187.27, 1187.27
01/23/18, 1190.90, 1198.14, 1198.14, 1198.14
01/22/18, 1180.29, 1190.51, 1190.51, 1190.51
01/19/18, 1178.58, 1180.28, 1180.28, 1180.28
01/18/18, 1176.39, 1178.45, 1178.45, 1178.45
01/17/18, 1158.54, 1176.42, 1176.42, 1176.42
01/16/18, 1163.07, 1158.12, 1158.12, 1158.12
01/12/18, 1155.94, 1162.94, 1162.94, 1162.94
01/11/18, 1150.67, 1155.94, 1155.94, 1155.94
01/10/18, 1154.01, 1150.45, 1150.45, 1150.45
01/09/18, 1156.95, 1154.03, 1154.03, 1154.03
01/08/18, 1152.76, 1157.02, 1157.02, 1157.02
01/05/18, 1139.44, 1152.81, 1152.81, 1152.81
01/04/18, 1133.77, 1139.40, 1139.40, 1139.40
01/03/18, 1121.91, 1133.99, 1133.99, 1133.99
01/02/18, 1106.24, 1121.81, 1121.81, 1121.81
12/29/17, 1112.99, 1106.18, 1106.18, 1106.18
12/28/17, 1111.92, 1112.99, 1112.99, 1112.99
12/27/17, 1110.04, 1111.83, 1111.83, 1111.83
12/26/17, 1117.63, 1110.03, 1110.03, 1110.03
12/22/17, 1118.61, 1117.81, 1117.81, 1117.81
12/21/17, 1122.65, 1118.65, 1118.65, 1118.65
12/20/17, 1122.93, 1121.89, 1121.89, 1121.89
12/19/17, 1128.85, 1122.93, 1122.93, 1122.93
12/18/17, 1120.30, 1128.90, 1128.90, 1128.90
12/15/17, 1106.92, 1120.43, 1120.43, 1120.43
12/14/17, 1107.54, 1106.74, 1106.74, 1106.74
12/13/17, 1107.12, 1107.59, 1107.59, 1107.59
12/12/17, 1109.84, 1107.11, 1107.11, 1107.11
12/11/17, 1101.08, 1110.03, 1110.03, 1110.03
12/08/17, 1096.42, 1101.07, 1101.07, 1101.07
12/07/17, 1089.44, 1096.41, 1096.41, 1096.41
12/06/17, 1081.19, 1089.34, 1089.34, 1089.34
12/05/17, 1078.93, 1081.20, 1081.20, 1081.20
12/04/17, 1100.27, 1078.97, 1078.97, 1078.97
12/01/17, 1106.46, 1100.23, 1100.23, 1100.23
11/30/17, 1096.05, 1106.52, 1106.52, 1106.52
11/29/17, 1124.75, 1096.05, 1096.05, 1096.05
11/28/17, 1122.65, 1124.85, 1124.85, 1124.85
11/27/17, 1123.05, 1122.81, 1122.81, 1122.81
11/24/17, 1116.88, 1122.93, 1122.93, 1122.93
11/22/17, 1119.86, 1116.88, 1116.88, 1116.88
11/21/17, 1106.84, 1119.76, 1119.76, 1119.76
11/20/17, 1103.51, 1106.54, 1106.54, 1106.54
11/17/17, 1110.87, 1103.47, 1103.47, 1103.47
11/16/17, 1096.34, 1110.89, 1110.89, 1110.89
11/15/17, 1104.78, 1096.33, 1096.33, 1096.33
11/14/17, 1107.46, 1105.70, 1105.70, 1105.70
11/13/17, 1107.66, 1107.52, 1107.52, 1107.52
11/10/17, 1108.02, 1107.67, 1107.67, 1107.67
11/09/17, 1117.46, 1108.69, 1108.69, 1108.69
11/08/17, 1112.98, 1118.20, 1118.20, 1118.20
11/07/17, 1111.50, 1112.74, 1112.74, 1112.74
11/06/17, 1107.41, 1111.49, 1111.49, 1111.49
11/03/17, 1098.31, 1107.65, 1107.65, 1107.65
11/02/17, 1097.07, 1098.29, 1098.29, 1098.29
11/01/17, 1096.30, 1097.08, 1097.08, 1097.08
10/31/17, 1091.99, 1096.28, 1096.28, 1096.28
10/30/17, 1087.46, 1092.00, 1092.00, 1092.00
10/27/17, 1056.92, 1087.60, 1087.60, 1087.60
10/26/17, 1053.22, 1056.84, 1056.84, 1056.84
10/25/17, 1056.76, 1053.21, 1053.21, 1053.21
10/24/17, 1053.03, 1056.78, 1056.78, 1056.78
10/23/17, 1057.97, 1053.02, 1053.02, 1053.02
10/20/17, 1050.40, 1057.29, 1057.29, 1057.29
10/19/17, 1053.73, 1050.18, 1050.18, 1050.18
10/18/17, 1050.51, 1053.83, 1053.83, 1053.83
10/17/17, 1050.83, 1050.68, 1050.68, 1050.68
10/16/17, 1047.09, 1050.95, 1050.95, 1050.95
10/13/17, 1041.67, 1047.08, 1047.08, 1047.08
10/12/17, 1041.21, 1041.64, 1041.64, 1041.64
10/11/17, 1036.26, 1041.21, 1041.21, 1041.21
10/10/17, 1035.82, 1036.34, 1036.34, 1036.34
10/09/17, 1033.48, 1035.93, 1035.93, 1035.93
10/06/17, 1029.96, 1033.46, 1033.46, 1033.46
10/05/17, 1019.64, 1030.46, 1030.46, 1030.46
10/04/17, 1020.89, 1019.69, 1019.69, 1019.69
10/03/17, 1019.07, 1021.20, 1021.20, 1021.20
10/02/17, 1018.17, 1018.93, 1018.93, 1018.94
09/29/17, 1010.57, 1018.15, 1018.15, 1018.15
09/28/17, 1009.11, 1010.57, 1010.57, 1010.57
09/27/17, 997.76, 1009.13, 1009.13, 1009.13
09/26/17, 993.86, 997.74, 997.74, 997.74
09/25/17, 1008.12, 993.80, 993.80, 993.80
09/22/17, 1007.51, 1008.16, 1008.16, 1008.16
09/21/17, 1013.53, 1007.52, 1007.52, 1007.52
09/20/17, 1018.40, 1013.53, 1013.53, 1013.53
09/19/17, 1014.56, 1018.40, 1018.40, 1018.40
09/18/17, 1014.84, 1014.60, 1014.60, 1014.60
09/15/17, 1011.88, 1014.92, 1014.92, 1014.92
09/14/17, 1015.62, 1011.89, 1011.89, 1011.90
09/13/17, 1017.21, 1015.68, 1015.68, 1015.68
09/12/17, 1015.87, 1017.29, 1017.29, 1017.29
09/11/17, 1001.03, 1015.94, 1015.94, 1015.94
09/08/17, 1009.54, 1000.91, 1000.91, 1000.91
09/07/17, 1004.49, 1009.61, 1009.61, 1009.61
09/06/17, 1002.72, 1004.51, 1004.51, 1004.51
09/05/17, 1010.28, 1002.68, 1002.68, 1002.68
09/01/17, 1010.76, 1011.68, 1011.68, 1011.68
08/31/17, 1004.99, 1012.14, 1012.14, 1012.14
08/30/17, 996.60, 1004.93, 1004.93, 1004.93
08/29/17, 992.45, 996.60, 996.60, 996.60
08/28/17, 989.67, 992.50, 992.50, 992.49
08/25/17, 990.99, 989.79, 989.79, 989.79
08/24/17, 992.14, 990.85, 990.85, 990.85
08/23/17, 993.76, 992.07, 992.07, 992.07
08/22/17, 979.64, 993.90, 993.90, 993.90
08/21/17, 980.23, 979.66, 979.66, 979.66
08/18/17, 980.66, 980.24, 980.24, 980.24
08/17/17, 1000.52, 980.72, 980.72, 980.72
08/16/17, 997.97, 1000.54, 1000.54, 1000.54
08/15/17, 995.14, 997.92, 997.92, 997.92
08/14/17, 980.17, 995.63, 995.63, 995.63
08/11/17, 971.71, 979.93, 979.93, 979.93
08/10/17, 993.69, 972.66, 972.66, 972.66
08/09/17, 994.04, 994.37, 994.37, 994.37
08/08/17, 995.03, 994.04, 994.04, 994.04
08/07/17, 989.57, 995.36, 995.36, 995.36
08/04/17, 986.89, 989.57, 989.57, 989.57
08/03/17, 990.01, 986.91, 986.91, 986.91
08/02/17, 985.42, 990.35, 990.35, 990.35
08/01/17, 980.42, 985.56, 985.56, 985.56
07/31/17, 985.67, 980.40, 980.40, 980.40
07/28/17, 986.50, 985.67, 985.67, 985.67
07/27/17, 994.63, 986.55, 986.55, 986.55
07/26/17, 992.76, 994.72, 994.72, 994.72
07/25/17, 994.48, 992.74, 992.74, 992.74
07/24/17, 992.00, 994.48, 994.48, 994.48
07/21/17, 992.60, 991.97, 991.97, 991.97
07/20/17, 992.30, 992.71, 992.71, 992.71
07/19/17, 987.13, 992.29, 992.29, 992.29
07/18/17, 981.52, 986.79, 986.79, 986.79
07/17/17, 981.10, 981.52, 981.52, 981.52
07/14/17, 972.42, 981.08, 981.08, 981.08
07/13/17, 969.18, 972.39, 972.39, 972.39
07/12/17, 956.75, 969.19, 969.19, 969.19
07/11/17, 953.27, 956.67, 956.67, 956.67
07/10/17, 945.57, 953.28, 953.28, 953.28
07/07/17, 934.09, 945.57, 945.57, 945.57
07/06/17, 940.82, 933.87, 933.87, 933.87
07/05/17, 931.97, 941.97, 941.97, 941.97
07/03/17, 940.30, 932.29, 932.29, 932.29
06/30/17, 941.46, 940.28, 940.28, 940.28
06/29/17, 958.91, 941.33, 941.33, 941.33
06/28/17, 946.38, 958.90, 958.90, 958.90
06/27/17, 962.43, 946.39, 946.39, 946.39
06/26/17, 968.72, 962.45, 962.45, 962.45
06/23/17, 961.74, 968.18, 968.18, 968.18
06/22/17, 961.36, 961.75, 961.75, 961.75
06/21/17, 954.88, 961.30, 961.30, 961.30
06/20/17, 962.35, 954.87, 954.87, 954.87
06/19/17, 946.65, 962.37, 962.37, 962.37
06/16/17, 948.44, 946.68, 946.68, 946.68
06/15/17, 952.86, 948.43, 948.43, 948.43
06/14/17, 958.06, 953.01, 953.01, 953.01
06/13/17, 949.98, 958.08, 958.08, 958.08
06/12/17, 956.95, 949.99, 949.99, 949.99
06/09/17, 984.75, 957.79, 957.79, 957.79
06/08/17, 981.24, 984.72, 984.72, 984.72
06/07/17, 978.53, 981.24, 981.24, 981.24
06/06/17, 980.44, 978.62, 978.62, 978.62
06/05/17, 978.55, 980.40, 980.40, 980.40
06/02/17, 969.57, 979.69, 979.69, 979.69
06/01/17, 966.87, 969.59, 969.59, 969.59
05/31/17, 969.97, 966.84, 966.84, 966.84
05/30/17, 966.80, 969.77, 969.77, 969.77
05/26/17, 966.48, 966.77, 966.77, 966.77
05/25/17, 959.28, 966.67, 966.67, 966.67
05/24/17, 954.75, 959.16, 959.16, 959.16
05/23/17, 953.82, 954.61, 954.61, 954.61
05/22/17, 945.08, 953.85, 953.85, 953.85
05/19/17, 940.11, 944.86, 944.86, 944.86
05/18/17, 934.94, 940.20, 940.20, 940.20
05/17/17, 961.42, 934.74, 934.74, 934.74
05/16/17, 956.53, 961.62, 961.62, 961.62
05/15/17, 951.22, 956.88, 956.88, 956.88
05/12/17, 948.53, 951.57, 951.57, 951.57
05/11/17, 949.31, 948.56, 948.56, 948.56
05/10/17, 946.96, 949.98, 949.98, 949.98
05/09/17, 944.93, 946.36, 946.36, 946.36
05/08/17, 940.70, 944.92, 944.92, 944.92
05/05/17, 938.17, 940.98, 940.98, 940.98
05/04/17, 937.79, 938.05, 938.05, 938.05
05/03/17, 938.78, 937.79, 937.79, 937.79
05/02/17, 936.16, 939.04, 939.04, 939.04
05/01/17, 928.25, 936.19, 936.19, 936.19
04/28/17, 925.22, 928.33, 928.33, 928.33
04/27/17, 919.66, 925.25, 925.25, 925.25
04/26/17, 922.18, 919.71, 919.71, 919.71
04/25/17, 916.39, 922.11, 922.11, 922.11
04/24/17, 904.73, 916.39, 916.39, 916.39
04/21/17, 904.70, 904.64, 904.64, 904.64
04/20/17, 895.96, 904.70, 904.70, 904.70
04/19/17, 896.66, 895.94, 895.94, 895.94
04/18/17, 897.26, 896.64, 896.64, 896.64
04/17/17, 888.87, 897.33, 897.33, 897.33
04/13/17, 892.00, 888.68, 888.68, 888.68
04/12/17, 895.43, 892.07, 892.07, 892.07
04/11/17, 899.40, 895.64, 895.64, 895.64
04/10/17, 900.96, 899.57, 899.57, 899.57
04/07/17, 901.56, 900.93, 900.93, 900.93
04/06/17, 901.96, 901.54, 901.54, 901.54
04/05/17, 904.78, 901.95, 901.95, 901.95
04/04/17, 904.59, 904.82, 904.82, 904.82
04/03/17, 904.28, 904.89, 904.89, 904.89
03/31/17, 907.08, 906.21, 906.21, 906.21
03/30/17, 905.80, 907.12, 907.12, 907.12
03/29/17, 903.89, 905.81, 905.81, 905.81
03/28/17, 897.49, 903.95, 903.95, 903.95
03/27/17, 896.58, 897.53, 897.53, 897.53
03/24/17, 896.23, 896.61, 896.61, 896.61
03/23/17, 898.50, 896.17, 896.17, 896.17
03/22/17, 891.97, 899.07, 899.07, 899.07
03/21/17, 905.47, 891.97, 891.97, 891.97
03/20/17, 904.43, 905.31, 905.31, 905.31
03/17/17, 903.82, 904.38, 904.38, 904.38
03/16/17, 901.68, 903.80, 903.80, 903.80
03/15/17, 896.31, 901.71, 901.71, 901.71
03/14/17, 898.44, 896.32, 896.32, 896.32
03/13/17, 897.50, 898.61, 898.61, 898.61
03/10/17, 893.07, 897.57, 897.57, 897.57
03/09/17, 893.46, 892.96, 892.96, 892.96
03/08/17, 892.46, 893.48, 893.48, 893.48
03/07/17, 891.27, 892.58, 892.58, 892.58
03/06/17, 892.66, 891.28, 891.28, 891.28
03/03/17, 891.05, 892.74, 892.74, 892.74
03/02/17, 897.11, 891.06, 891.06, 891.06
03/01/17, 884.32, 897.10, 897.10, 897.10
02/28/17, 887.64, 884.05, 884.05, 884.05
02/27/17, 888.07, 887.66, 887.66, 887.66
02/24/17, 886.45, 888.27, 888.27, 888.27
02/23/17, 887.60, 886.52, 886.52, 886.52
02/22/17, 885.98, 887.51, 887.51, 887.51
02/21/17, 881.55, 886.09, 886.09, 886.09
02/17/17, 879.01, 881.48, 881.48, 881.48
02/16/17, 877.42, 879.29, 879.29, 879.29
02/15/17, 873.90, 877.44, 877.44, 877.44
02/14/17, 870.85, 873.98, 873.98, 873.98
02/13/17, 865.89, 871.50, 871.50, 871.50
02/10/17, 863.96, 865.88, 865.88, 865.88
02/09/17, 861.01, 863.97, 863.97, 863.97
02/08/17, 859.56, 861.51, 861.51, 861.51
02/07/17, 856.56, 860.08, 860.08, 860.08
02/06/17, 855.30, 856.55, 856.55, 856.55
02/03/17, 849.35, 855.35, 855.35, 855.35
02/02/17, 849.34, 849.56, 849.56, 849.56
02/01/17, 842.57, 849.35, 849.35, 849.35
01/31/17, 848.14, 843.03, 843.03, 843.03
01/30/17, 855.15, 848.20, 848.20, 848.20
01/27/17, 852.18, 855.21, 855.21, 855.21
01/26/17, 854.17, 852.39, 852.39, 852.39
01/25/17, 845.32, 854.17, 854.17, 854.17
01/24/17, 836.56, 845.11, 845.11, 845.11
01/23/17, 835.96, 836.50, 836.50, 836.50
01/20/17, 831.66, 835.97, 835.97, 835.97
01/19/17, 833.75, 831.66, 831.66, 831.66
01/18/17, 831.04, 833.76, 833.76, 833.76
01/17/17, 833.96, 831.04, 831.04, 831.04
